268,126,40,8,9,48,12,2,7779,4474,1.25089977309108,1.74864921697848,0.76272722184658,200,-5.28168693401374,200,-5.26351024053134,200,-5.2153149405182
230,161,29,15,15,47,18,10,3457,4930,3.38641738891602,3.3970876468096,0.647244265675545,200,-6.77505767029645,200,-6.50583647438104,200,-6.27574251324703
219,56,1,18,18,38,10,3,4264,392,3.26032003760338,4.58971416388639,0.48863930106163,200,-7.13550175795174,200,-7.18734397864045,200,-7.18517713537042
196,63,36,12,6,13,19,16,2834,230,1.6513798981905,1.75257704722822,0.443642897903919,200,-4.22353680203324,200,-4.25347453472377,200,-4.38555361288878
118,239,36,15,10,21,15,11,3236,1044,1.53460743278265,2.06680564260774,0.799546620249748,200,-4.10369099458391,200,-3.79104176460577,200,-3.4115870712342
278,45,36,15,7,48,3,1,3048,7176,3.95025885105133,4.09022891491602,0.819661802053452,200,-7.01564292703195,200,-6.97457587473655,200,-6.93394963391958
194,173,13,14,5,18,18,4,5761,7840,1.08819334208965,2.2956566653841,0.845687410235405,200,-8.09466167899355,200,-8.03224985966095,200,-7.9547229825161
226,166,13,9,8,24,13,16,4811,6591,1.22133680060506,4.80837872977953,0.151128692924976,200,-9.86972017416058,200,-9.54349375676511,200,-9.2578328019343
169,282,6,15,18,40,18,10,7499,1480,4.87339740991592,1.19954091199976,0.320135733485222,200,-8.92305886916173,200,-9.01041198582862,200,-9.06904741582588
174,22,38,3,11,46,19,2,1608,6945,1.30037205666304,1.13047739130249,0.153210595622659,200,-8.11965747501621,200,-7.89998533151434,200,-7.61738966336557
241,66,10,6,19,17,12,14,4897,7254,3.13472306728363,4.73459872371416,0.244882928580046,200,-10.1276072191444,200,-9.83862125545473,200,-9.53043427135105
186,265,26,9,14,13,5,2,1448,8670,5.32567715644836,1.5116966046999,0.349966770410538,200,-6.88351164651879,200,-6.61846511759099,200,-6.33839857815679
68,233,25,9,9,8,10,3,9151,5779,4.74613493680954,4.89971334602267,0.509062042832375,200,-10.8227404432262,200,-10.5410336540639,200,-10.2395817058227
67,247,27,15,1,21,8,11,1506,8208,3.81853377819061,2.77619968884523,0.515454909205437,200,-8.23488297093466,200,-8.07735586749963,200,-7.92284032719329
158,210,16,5,18,18,6,3,3254,147,3.13161498308182,4.91423892883706,0.786257973313332,200,-1.79690117606024,200,-1.65219867110576,200,-1.4844361882157
275,232,30,11,16,26,9,5,5005,3240,2.14768572151661,3.39911700522652,0.202415356785059,200,-8.46898880684222,200,-8.09557850297486,200,-7.68718983269243
113,111,4,18,12,33,11,3,721,9300,4.31938922405243,4.53916308211444,0.740854701399803,200,-9.08867659468347,200,-9.00119722305592,200,-8.90791197559843
214,150,40,14,9,42,16,3,1733,860,3.89902836084366,2.7544056585829,0.379211118817329,200,-0.683974840444545,200,-1.30193773895497,200,-1.925860140264
